GEOM_X;GEOM_Y;TERYT_KOD;ULICA_NR
7426213,44;5551233,989;11787;³uszczkiewicza_24
7426213,035;5551228,304;11787;³uszczkiewicza_22
7426247,15;5551214,319;11787;³uszczkiewicza_5
7426211,51;5551204,392;11787;³uszczkiewicza_20
7426210,545;5551195,297;11787;³uszczkiewicza_18
7426208,99;5551164,879;11787;³uszczkiewicza_14
7426206,525;5551136,22;11787;³uszczkiewicza_10
7426108,14;5551066,835;21527;sudolska_30
7426073,554;5551066,89;21527;sudolska_24
7426102,408;5551067,17;21527;sudolska_28
7425961,852;5551076,97;11982;majora_14a
7425978,9;5550997,569;11982;majora_12a
7426134,095;5551025,837;13727;naczelna_31
7426127,785;5550966,533;13727;naczelna_23
7426126,22;5550939,974;13727;naczelna_21
7426125,655;5550917,949;13727;naczelna_19
7426125,13;5550908,758;13727;naczelna_17
7426124,185;5550879,417;13727;naczelna_9
7426124,355;5550857,266;13727;naczelna_7
7426090,578;5550770,075;3939;dobrego pasterza_99
7426090,578;5550770,075;3939;dobrego pasterza_99
7426154,11;5550927,456;13727;naczelna_12
7426274,338;5550805,655;3939;dobrego pasterza_117
7426274,338;5550805,655;3939;dobrego pasterza_117
7426385,479;5550811,516;3939;dobrego pasterza_119
7426385,479;5550811,516;3939;dobrego pasterza_119
7426179,409;5550498,317;15004;olszecka_31
7426211,95;5550495,495;15004;olszecka_37a
7426188,185;5550484,93;15004;olszecka_37b
7426168,235;5550480,538;15004;olszecka_35
7426171,61;5550467,459;15004;olszecka_39
7426201,381;5550461,308;15004;olszecka_41
7426102,011;5550556,037;15004;olszecka_18
7426367,747;5550487,555;17533;promienistych_2
7426344,281;5550489,94;17533;promienistych_4
7426320,621;5550492,25;17533;promienistych_6
7426299,976;5550493,64;17533;promienistych_8
7426317,099;5550549,005;1930;boznañskiej_4
7426344,174;5550566,76;1930;boznañskiej_6
7426385,018;5550557,354;1930;boznañskiej_10
7426415,047;5550582,249;1930;boznañskiej_11
7426391,754;5550583,83;1930;boznañskiej_9
7426370,473;5550585,734;1930;boznañskiej_7
7426351,681;5550588,681;1930;boznañskiej_5
7426426,611;5550683,27;8260;kazimierza odnowiciela_6
7426338,467;5550681,95;8260;kazimierza odnowiciela_2
7426326,935;5550590,745;1930;boznañskiej_3
7426299,254;5550590,695;52196;eminowicza_2
7426284,915;5550595,845;52196;eminowicza_4
7426270,482;5550604,639;52196;eminowicza_6
7426272,629;5550579,37;52196;eminowicza_3
7426255,109;5550586,146;52196;eminowicza_5
7426238,672;5550591,094;52196;eminowicza_7
7426199,202;5550553,875;17533;promienistych_5
7426155,3;5550541,518;15004;olszecka_27
7426151,27;5550554,725;15004;olszecka_25
7426140,735;5550572,434;15004;olszecka_23
7426390,847;5550768,61;3939;dobrego pasterza_108
7426390,847;5550768,61;3939;dobrego pasterza_108
7426404,941;5550717,57;3939;dobrego pasterza_110
7426404,941;5550717,57;3939;dobrego pasterza_110
7426288,044;5550706,8;8260;kazimierza odnowiciela_3
7426269,762;5550715,055;1374;bitschana_8
7426250,595;5550668,024;52196;eminowicza_16
7426257,23;5550630,107;52196;eminowicza_10
7426233,02;5550603,887;52196;eminowicza_9
7426232,92;5550620,239;52196;eminowicza_11
7426232,055;5550625,828;52196;eminowicza_13
7426231,725;5550631,387;52196;eminowicza_15
7426211,727;5550664,995;1374;bitschana_2
7426111,68;5550700,885;17533;promienistych_11
7426129,965;5550646,077;17533;promienistych_9
7426161,309;5550745,07;3939;dobrego pasterza_100
7426161,309;5550745,07;3939;dobrego pasterza_100
7426219,853;5550753,775;3939;dobrego pasterza_102
7426219,853;5550753,775;3939;dobrego pasterza_102
7426260,953;5550774,29;3939;dobrego pasterza_104
7426260,953;5550774,29;3939;dobrego pasterza_104
7426280,064;5550775,56;3939;dobrego pasterza_106
7426280,064;5550775,56;3939;dobrego pasterza_106
7426480,861;5550789,495;3939;dobrego pasterza_112
7426480,861;5550789,495;3939;dobrego pasterza_112
7426488,635;5550790,875;3939;dobrego pasterza_112a
7426488,635;5550790,875;3939;dobrego pasterza_112a
7426030,288;5550725,909;3939;dobrego pasterza_74
7426030,288;5550725,909;3939;dobrego pasterza_74
7425999,811;5550721,425;3939;dobrego pasterza_68
7425999,811;5550721,425;3939;dobrego pasterza_68
7425955,048;5550715,12;3939;dobrego pasterza_62
7425955,048;5550715,12;3939;dobrego pasterza_62
7426038,051;5550756,31;3939;dobrego pasterza_93
7426038,051;5550756,31;3939;dobrego pasterza_93
7426017,93;5550753,015;3939;dobrego pasterza_91
7426017,93;5550753,015;3939;dobrego pasterza_91
7425987,84;5550737,125;3939;dobrego pasterza_87
7425987,84;5550737,125;3939;dobrego pasterza_87
7425907,223;5550702,36;3939;dobrego pasterza_52
7425907,223;5550702,36;3939;dobrego pasterza_52
7425872,723;5550705,65;3939;dobrego pasterza_50
7425872,723;5550705,65;3939;dobrego pasterza_50
7425855,35;5550680,645;3939;dobrego pasterza_48
7425855,35;5550680,645;3939;dobrego pasterza_48
7425839,93;5550707,42;3939;dobrego pasterza_46
7425839,93;5550707,42;3939;dobrego pasterza_46
7425744,722;5550705,08;3939;dobrego pasterza_34
7425744,722;5550705,08;3939;dobrego pasterza_34
7425664,749;5550716,809;3939;dobrego pasterza_26
7425664,749;5550716,809;3939;dobrego pasterza_26
7425518,451;5550585,865;24745;woronicza_19
7425528,315;5550581,955;24745;woronicza_21
7425541,952;5550576,616;24745;woronicza_23
7425548,917;5550573,961;24745;woronicza_25
7425575,698;5550675,22;7543;jezuitów_4
7425635,435;5550653,11;4101;dominikanów_10
7425608,277;5550567,165;24745;woronicza_29
7425590,111;5550574,141;24745;woronicza_27
7425630,86;5550561,69;24745;woronicza_31
7425741,427;5550615,541;4101;dominikanów_20
7425753,671;5550611,46;4101;dominikanów_22
7425808;5550592,805;4101;dominikanów_30
7425622,283;5550532,42;24745;woronicza_24
7425635,948;5550528,9;24745;woronicza_28
7425642,253;5550527,56;24745;woronicza_30
7425649,627;5550525,865;24745;woronicza_32
7425655,863;5550524,51;24745;woronicza_34
7425598,046;5550538,185;24745;woronicza_22
7425575,972;5550546,494;24745;woronicza_20
7425561,98;5550522,256;3122;combrowa_7
7425563,761;5550526,668;3122;combrowa_9
7425582,148;5550506,498;15855;jasnorzewskiej_5
7425579,548;5550477,821;13718;nabielaka_3
7425575,032;5550478,864;13718;nabielaka_1
7425545,604;5550476,533;3122;combrowa_5
7425655,262;5550486,32;3089;cio³kowskiego_14
7425635,638;5550490,805;3089;cio³kowskiego_8
7425628,863;5550492,33;3089;cio³kowskiego_6
7425645,792;5550453,16;13718;nabielaka_24
7425639,518;5550453,755;13718;nabielaka_22
7425632,568;5550454,425;13718;nabielaka_20
7425625,437;5550454,92;13718;nabielaka_18
7425617,972;5550455,5;13718;nabielaka_16
7425611,311;5550456,195;13718;nabielaka_14
7425604,061;5550456,56;13718;nabielaka_12
7425590,212;5550457,935;13718;nabielaka_10
7425582,783;5550458,775;13718;nabielaka_8
7425576,152;5550459,37;13718;nabielaka_6
7425568,98;5550459,885;13718;nabielaka_4
7425562,327;5550460,575;13718;nabielaka_2
7425539,316;5550450,315;13718;nabielaka_15
7425515,695;5550459,611;3122;combrowa_1
7425429,749;5550467,305;15384;ostroroga_1
7425465,834;5550472,622;18799;rokitniañska_14
7425473,635;5550496,974;18799;rokitniañska_10
7425471,335;5550491,051;18799;rokitniañska_12
7425481,784;5550469,797;18799;rokitniañska_11
7425490,52;5550491,986;18799;rokitniañska_9
7425492,305;5550496,94;18799;rokitniañska_7
7425502,726;5550515,643;18799;rokitniañska_5
7425484,806;5550528,188;18799;rokitniañska_6a
7425445,311;5550524,638;27038;bia³ych brzóz_5
7425449,015;5550534,401;27038;bia³ych brzóz_5a
7425508,945;5550539,065;18799;rokitniañska_3
7425540,825;5550528,246;3122;combrowa_4
7425454,851;5550549,798;27038;bia³ych brzóz_7
7425460,615;5550565,714;27038;bia³ych brzóz_9
7425472,142;5550585,854;24745;woronicza_12
7425403,124;5550618,385;24745;woronicza_10
7425750,001;5550755,455;3939;dobrego pasterza_49a
7425750,001;5550755,455;3939;dobrego pasterza_49a
7425740,022;5550725,935;3939;dobrego pasterza_49
7425740,022;5550725,935;3939;dobrego pasterza_49
7425727,218;5550727,315;3939;dobrego pasterza_47
7425727,218;5550727,315;3939;dobrego pasterza_47
7425709,885;5550730,205;3939;dobrego pasterza_45
7425709,885;5550730,205;3939;dobrego pasterza_45
7425692,164;5550732,095;3939;dobrego pasterza_43
7425692,164;5550732,095;3939;dobrego pasterza_43
7425679,234;5550733,74;3939;dobrego pasterza_41
7425679,234;5550733,74;3939;dobrego pasterza_41
7425654,475;5550738,79;3939;dobrego pasterza_39
7425654,475;5550738,79;3939;dobrego pasterza_39
7425675,21;5550803,605;3939;dobrego pasterza_37b
7425675,21;5550803,605;3939;dobrego pasterza_37b
7425656,5;5550839,075;3939;dobrego pasterza_31b
7425656,5;5550839,075;3939;dobrego pasterza_31b
7425646,73;5550822,925;3939;dobrego pasterza_31a
7425646,73;5550822,925;3939;dobrego pasterza_31a
7425611,52;5550792,97;3939;dobrego pasterza_29
7425611,52;5550792,97;3939;dobrego pasterza_29
7425616,417;5550854,722;21952;szklana_8
7425612,455;5550829,37;21952;szklana_6
7425591,457;5550766,614;3939;dobrego pasterza_27
7425591,457;5550766,614;3939;dobrego pasterza_27
7425567,225;5550778,735;3939;dobrego pasterza_23b
7425567,225;5550778,735;3939;dobrego pasterza_23b
7425560,347;5550782,259;3939;dobrego pasterza_23
7425560,347;5550782,259;3939;dobrego pasterza_23
7425596,119;5550826,804;21952;szklana_5
7425511,259;5550812,286;3939;dobrego pasterza_15
7425511,259;5550812,286;3939;dobrego pasterza_15
7425542,276;5550866,345;3939;dobrego pasterza_15a
7425542,276;5550866,345;3939;dobrego pasterza_15a
7425503,215;5550817,981;3939;dobrego pasterza_13
7425503,215;5550817,981;3939;dobrego pasterza_13
7425492,659;5550849,889;2724;chlebowa_1
7425522,65;5550893,63;2724;chlebowa_8
7425540,526;5550919,766;2724;chlebowa_10
7425452,069;5550846,371;3939;dobrego pasterza_1
7425452,069;5550846,371;3939;dobrego pasterza_1
7425542,088;5550955,984;11207;29 listopada_121
7425542,088;5550955,984;11207;29 listopada_121
7425807,085;5550930,775;29296;nuszkiewicza_1
7425794,62;5550947,57;29296;nuszkiewicza_3
7425774,737;5550948,821;29296;nuszkiewicza_5
7425760,302;5550963,874;29296;nuszkiewicza_7
7425740,548;5550966,279;29296;nuszkiewicza_9
7425726,82;5550980,98;29296;nuszkiewicza_11
7425707,296;5550982,719;29296;nuszkiewicza_13
7425693,487;5550998,847;29296;nuszkiewicza_15
7425672,802;5551000,681;29296;nuszkiewicza_17
7425572,304;5551033,894;11207;29 listopada_133
7425572,304;5551033,894;11207;29 listopada_133
7425513,782;5551001,767;11207;29 listopada_122
7425513,782;5551001,767;11207;29 listopada_122
7425520,054;5551009,978;11207;29 listopada_124
7425520,054;5551009,978;11207;29 listopada_124
7425522,57;5551041,059;11207;29 listopada_126
7425522,57;5551041,059;11207;29 listopada_126
7426556,869;5551404,178;21364;strzelców_15
7426754,786;5551312,476;21364;strzelców_14
7426772,614;5551249,578;18957;rozrywka_24
7426724,468;5551192,196;18957;rozrywka_22
7426654,874;5551157,544;18957;rozrywka_20
7426554,68;5551152,923;21364;strzelców_5
7426772,92;5551380,291;21364;strzelców_16
7425733,16;5550569,666;18654;rezedowa_4
7425429,184;5550622,176;24745;woronicza_5b
7427722,075;5552474,745;17354;powstañców_115a
7427722,075;5552474,745;17354;powstañców_115a
7427788,465;5552370,05;17354;powstañców_52
7427788,465;5552370,05;17354;powstañców_52
7427651,344;5552462,649;17354;powstañców_115
7427651,344;5552462,649;17354;powstañców_115
7427480,32;5551957,65;17354;powstañców_50
7427480,32;5551957,65;17354;powstañców_50
7427363,273;5551826,581;18957;rozrywka_45
7427057,606;5551454,87;18524;reduta_24
7427198,754;5551311,679;19390;saba³y_61
7427208,519;5551313,023;19390;saba³y_59
7427219,189;5551317,049;19390;saba³y_57
7427228,655;5551318,138;19390;saba³y_55
7427253,882;5551321,435;19390;saba³y_53
7427300,265;5551334,74;19390;saba³y_51
7427409,724;5551323,654;12280;marcho³ta_41
7427451,957;5551235,965;12280;marcho³ta_39
7427335,885;5551281,085;19390;saba³y_50
7427344,24;5551282,709;19390;saba³y_52
7427352,106;5551283,867;19390;saba³y_54
7427359,99;5551285,677;19390;saba³y_56
7427367,875;5551286,78;19390;saba³y_58
7427330,355;5551309,629;19390;saba³y_68
7427338,61;5551310,954;19390;saba³y_66
7427346,354;5551312,323;19390;saba³y_64
7427365;5551312,316;19390;saba³y_62
7427271,485;5551301,995;19390;saba³y_41
7427278,947;5551303,605;19390;saba³y_43
7427288,253;5551304,894;19390;saba³y_45
7427294,453;5551306,95;19390;saba³y_47
7427302,727;5551308,891;19390;saba³y_49
7427279,715;5551268,883;19390;saba³y_39
7427287,955;5551270,541;19390;saba³y_37
7427295,265;5551271,882;19390;saba³y_35
7427303,875;5551273,12;19390;saba³y_33
7427312,585;5551273,788;19390;saba³y_31
7427286,34;5551233,179;19390;saba³y_21
7427294,6;5551234,481;19390;saba³y_23
7427302,71;5551235,741;19390;saba³y_25
7427310,24;5551237,284;19390;saba³y_27
7427318,745;5551238,275;19390;saba³y_29
7427291,825;5551204,953;19390;saba³y_19
7427300,335;5551206,471;19390;saba³y_17
7427308,131;5551208,207;19390;saba³y_15
7427315,985;5551210,14;19390;saba³y_13
7427411;5551251,303;19390;saba³y_34
7427342,915;5551244,219;19390;saba³y_48
7427351,054;5551246,103;19390;saba³y_46
7427358,99;5551247,304;19390;saba³y_44
7427366,52;5551250,088;19390;saba³y_42
7427374,665;5551249,291;19390;saba³y_40
7427381,865;5551256,016;19390;saba³y_38
7427389,816;5551257,161;19390;saba³y_36
7427348,104;5551216,519;19390;saba³y_14
7427356,25;5551219,07;19390;saba³y_16
7427363,99;5551220,193;19390;saba³y_18
7427371,755;5551222,707;19390;saba³y_20
7427379,75;5551223,889;19390;saba³y_22
7427387,135;5551225,617;19390;saba³y_24
7427395,304;5551227,368;19390;saba³y_26
7427403,215;5551229,094;19390;saba³y_28
7427411,13;5551230,016;19390;saba³y_30
7427410,91;5551158,812;551;bachledy_4
7427361,674;5551164,239;19390;saba³y_10
7427359,305;5551124,726;19390;saba³y_6
7427331,434;5551176,527;19390;saba³y_9
7427327,03;5551159,255;19390;saba³y_7
7427334,22;5551140,166;19390;saba³y_5
7426741,39;5551016,221;20250;s³oneckiego_6
7426933,91;5551033,246;10541;kwartowa_3
7426769,394;5550906,635;3939;dobrego pasterza_127
7426769,394;5550906,635;3939;dobrego pasterza_127
7426885,034;5550925,33;3939;dobrego pasterza_129
7426885,034;5550925,33;3939;dobrego pasterza_129
7426927,595;5550978,537;10541;kwartowa_1
7426734,042;5550879,265;3939;dobrego pasterza_127a
7426734,042;5550879,265;3939;dobrego pasterza_127a
7426959,552;5550981,237;10541;kwartowa_8
7426781;5551186,364;18957;rozrywka_11
7426824,135;5551258,637;18957;rozrywka_17
7426906,785;5551137,515;34084;pana cogito_1
7426885,654;5551243,861;367;antyczna_18
7426885,58;5551235,615;367;antyczna_16
7426885,465;5551227,41;367;antyczna_14
7426884,829;5551219,731;367;antyczna_12
7426884,756;5551211,559;367;antyczna_10
7426884,441;5551203,509;367;antyczna_8
7426884,044;5551195,682;367;antyczna_6
7426883,106;5551188,364;367;antyczna_4
7426882,37;5551180,785;367;antyczna_2
7426864,536;5551256,075;367;antyczna_26
7426872,236;5551261,485;367;antyczna_24
7426881,442;5551267,01;367;antyczna_22
7426889,817;5551272,485;367;antyczna_20
7427072,351;5551079,034;14256;nikifora_4
7427083,89;5551060,89;14256;nikifora_2
7427108,459;5551045,151;2225;brzechwy_11
7427128,045;5551079,351;11161;liryczna_3
7427142,8;5551083,267;11161;liryczna_4
7427145,36;5551064,081;11161;liryczna_2
7427169,28;5551060,91;2225;brzechwy_17
7427184,52;5551064,16;2225;brzechwy_19
7427200,27;5551075,201;7194;janosika_1
7427217,95;5551077,771;7194;janosika_2
7427217,576;5551097,547;7194;janosika_4
7427311,414;5551088,515;2225;brzechwy_33
7427325,967;5551094,55;2225;brzechwy_35
7427345,645;5551101,13;19390;saba³y_1
7427343,185;5551093,155;2225;brzechwy_37
7427305,269;5551054,26;2225;brzechwy_24
7427322,389;5551058,79;2225;brzechwy_26
7427339,566;5551061,15;2225;brzechwy_28
7427357,022;5551066,104;2225;brzechwy_30
7427320,712;5551015,425;10119;krzes³awicka_5
7427320,712;5551015,425;10119;krzes³awicka_5
7427271,942;5551049,055;2225;brzechwy_22
7427280,696;5551033,275;2225;brzechwy_22a
7427242,336;5551042,55;2225;brzechwy_20
7427233,77;5551015,705;239;aliny_11
7426996,728;5551011,239;2225;brzechwy_1a
7426990,054;5551006,149;2225;brzechwy_1
7426963,107;5550963,015;10541;kwartowa_6
7427038,391;5550931,575;3939;dobrego pasterza_197
7427038,391;5550931,575;3939;dobrego pasterza_197
7427055,544;5550935,1;3939;dobrego pasterza_201
7427055,544;5550935,1;3939;dobrego pasterza_201
7427076,69;5550939,11;3939;dobrego pasterza_203
7427076,69;5550939,11;3939;dobrego pasterza_203
7427072,946;5550949,893;3939;dobrego pasterza_203a
7427072,946;5550949,893;3939;dobrego pasterza_203a
7427071,786;5550955,243;3939;dobrego pasterza_203b
7427071,786;5550955,243;3939;dobrego pasterza_203b
7427069,5;5550961,533;3939;dobrego pasterza_203c
7427069,5;5550961,533;3939;dobrego pasterza_203c
7427068,465;5550966,376;3939;dobrego pasterza_203d
7427068,465;5550966,376;3939;dobrego pasterza_203d
7427107,92;5550945,7;3939;dobrego pasterza_207
7427107,92;5550945,7;3939;dobrego pasterza_207
7427036,148;5550967,596;2225;brzechwy_6b
7427056,484;5550997,56;239;aliny_2
7427081,773;5551010,296;2225;brzechwy_10
7427114,931;5551017,219;2225;brzechwy_12
7427146,552;5551023,519;2225;brzechwy_14
7427177,483;5551029,766;2225;brzechwy_16
7427210,52;5551036,286;2225;brzechwy_18
7427203,354;5551009,78;239;aliny_9
7427170,114;5551003,505;239;aliny_7
7427138,111;5550997,13;239;aliny_5
7427106,223;5550990,58;239;aliny_3
7427162,452;5550981,33;239;aliny_20
7427171,444;5550983,095;239;aliny_22
7427199,129;5550987,61;239;aliny_28
7427181,086;5550984,159;239;aliny_24
7427189,145;5550985,685;239;aliny_26
7427258,199;5551070,651;2225;brzechwy_27
7427025,938;5551165,543;12280;marcho³ta_3
7427246,426;5551204,345;12280;marcho³ta_7
7427629,184;5551095,865;8665;kniaŸnina_1
7427030,179;5551099,937;14256;nikifora_5
7427053,273;5551119,667;12280;marcho³ta_10
7427059,811;5551123,606;12280;marcho³ta_12
7427210,63;5551136,552;7194;janosika_8
7427135,1;5551123,072;11161;liryczna_8
7427194,99;5551110,501;7194;janosika_5
7427184,92;5551130,173;7194;janosika_7
7427287,675;5551130,67;6542;harnasiów_6
7426592,585;5550938,341;21364;strzelców_4
